id,name,evo_from_id,image,weight,height,type
807,เมลตัน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2825d73578419b80d3a244c74ad8210b43818067.png,8,0.2,โลหะ
808,เมลเมทัล,807,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b687875f5722bcc962d30631b03b254dd9597071.png,800,2.5,โลหะ
809,ซารุโนริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c56cdb5a0d8c4977553e3ce0052913c40874ca6f.png,5,0.3,หญ้า
810,บาจินคี,809,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6855f224855dc4e044ef2b0b73de000c2e15d0c9.png,14,0.7,หญ้า
811,กอริลลันดา,810,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/27d88f3c80242866397ec4170552f70cb9eec0c8.png,90,2.1,หญ้า
812,ฮิบานี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b45cd493ca9bdf984d7c132741c5bffe6cc75560.png,4.5,0.3,ไฟ
813,แรบบิฟุต,812,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fa5e2bf587b6294472b85b01bacc53854e454e4c.png,9,0.6,ไฟ
814,เอสเบิร์น,813,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/75ba01425af3c244c3960ab85c30ce9b9201fdad.png,33,1.4,ไฟ
815,เมซซอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fe3ab2772b1cced99847daa5c532bc29025708b4.png,4,0.3,น้ำ
816,จิเมเลียน,815,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/17f47b8494bbe0fd713de0de5cc7678891d654f0.png,11.5,0.7,น้ำ
817,อินเทเลียน,816,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b0ec22a0a8ce7509bce1331c12386e631d496e4c.png,45.2,1.9,น้ำ
818,โฮชิกะริสึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7dc830a7f01226881e2acaed24d6b09006c81f55.png,2.5,0.3,ปกติ
819,โยคุบะริสึ,818,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/baaf983333afbde532260636540639c09070aa20.png,6,0.6,ปกติ
820,โคโคการะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/8a54118be74f2468fcdb8127b46b0b00ddc59c0d.png,1.8,0.2,บิน
821,อาโอการาสึ,820,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d3e8b839dd30e17aa2be412b693e8442f40551ca.png,16,0.8,บิน
822,อาร์เมอร์การ์,821,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3435d3dd88eef664574a8fb11dafc14be27f62e6.png,75,2.2,บิน โลหะ
823,ซัจจิมุชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0578d9fca2f846008b22851320a5a3c529da942f.png,8,0.4,แมลง
824,เรโดมุชิ,823,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/76ea8fa8379adc9ab739e2ff30affa59af843214.png,19.5,0.4,แมลง พลังจิต
825,อิออร์บ,824,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9b3f929406fd0bf1c4cfed226cf31909ad58a4dc.png,40.8,0.4,แมลง พลังจิต
826,คุสุเนะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7612d8c931099a7233b4b12b812b381f45a5c936.png,8.9,0.6,ความมืด
827,ฟ็อกสไล,826,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3f022cb64e1128d57db569578a26724212f3cf50.png,19.9,1.2,ความมืด
828,ฮิเมงกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b17e046975c85c96267c7b588a839f66679d7955.png,2.2,0.4,หญ้า
829,วาตะชิรากะ,828,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2228db793fff2d97914423388ecd615d768c145e.png,2.5,0.5,หญ้า
830,วูลู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0f9274a5a0f2c6b58f5d2e3bbb332bd330fe41db.png,6,0.6,ปกติ
831,ไบวูลู,830,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e5143016fe60e78d51382d55296ce9483059c120.png,43,1.3,ปกติ
832,คามุคาเมะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a720acb1b88d2746cc844973d60e2c9d99c52a84.png,8.5,0.3,น้ำ
833,คาจิริกาเมะ,832,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3e51b7753e66e588550a7e870086fe64d4b4b8c4.png,115.5,1,น้ำ หิน
834,วันปาจิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f9f909811997f8b1370d31e14b93a9246d33b9e5.png,13.5,0.3,ไฟฟ้า
835,พัลส์วัน,834,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1512284ef8db6f80f8a947ac3b757497cafa0ef4.png,34,1,ไฟฟ้า
836,ทันด้ง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ae1561871fc595cd22fcfd4752680307d8232cd2.png,12,0.3,หิน
837,โทร็อกกอน,836,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/809a83f4863dda71ab9fd47c458454d781a8fbe9.png,78,1.1,หิน ไฟ
838,เซคิทันซัง,837,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/987d07964a7ca3d1dd1aaaacd090454bb056f8ce.png,310.5,2.8,หิน ไฟ
839,คาจิชชู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dd71cb3a3af041aff2dfa5c09b0e3360522e2a06.png,0.5,0.2,หญ้า มังกร
840,แอปปริว,839,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b2f6923394d1c03cb3ece6bbc4b444761919e84d.png,1,0.3,หญ้า มังกร
841,ทารุปเปิล,840,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e8daf20ad66b77cd29a1ae55b2bf124cc33f0eae.png,13,0.4,หญ้า มังกร
842,ซึนะเฮบิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0187e2b373cd9bf97138f76214400631c40ed022.png,7.6,2.2,ดิน
843,ซาไดจา,842,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e0944f6a804b8e63a39efa14106e14b234047319.png,65.5,3.8,ดิน
844,อุ๊อุ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/bb8dc4e3ad558dc0e7094c230a9bc19285655806.png,18,0.8,บิน น้ำ
845,ซาชิคามาสึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c08a9d436c4e889c9fea8f668fd00619c85959cb.png,1,0.5,น้ำ
846,คามาสึโจ,845,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fbb7e89337fc9bb103ecb95c4e8037195f43bec2.png,30,1.3,น้ำ
847,เอเลซัน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cc06f3f8b28b24066f13ade66099550dda620b88.png,11,0.4,ไฟฟ้า พิษ
848,สตรินเดอร์,847,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/934abb75ba6150531ce0c890209aa667461c214e.png,40,1.6,ไฟฟ้า พิษ
849,ยาคุเดะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dc78e2cfb7af8c2c8d3e1002b4d2511ae7a0781e.png,1,0.7,ไฟ แมลง
850,มารุยาคุเดะ,849,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2a7de7577cdb916f257b6ddcd61d462f76116840.png,120,3,ไฟ แมลง
851,ทาทักโกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0c3a8d20e16d21fadd1a0e9d3b23e6b4aaaec0b6.png,4,0.6,ต่อสู้
852,โอโทสพัส,851,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e7dd50b77501ca2f4a5e15b4ce3449c01a3971db.png,39,1.6,ต่อสู้
853,ยาบาฉะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f922931c0aa29fd68c1b40ca8bbe7ff83bba7c13.png,0.2,0.1,ผี
854,พอตเดธ,853,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c30af54344886af9bf4d4c68e2110759011fc4b5.png,0.4,0.2,ผี
855,มิบริม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e28459db253e10f805a80bfcdfa14d324a142110.png,3.4,0.4,พลังจิต
856,เทบริม,855,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/408ff2d3ac361c914916c6218472fcfb574e43db.png,4.8,0.6,พลังจิต
857,บริมออน,856,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e270693f04a25ecf6fd9de399bfc3d1e6a43af86.png,5.1,2.1,พลังจิต แฟรี่
858,เบโรบา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/caef4a511a5e9ac4707cbfd2cf4483f88d95f747.png,5.5,0.4,ความมืด แฟรี่
859,กิโม,858,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/27fbb7512631588e8d680c5f8a7569059eb3f7a7.png,12.5,0.8,ความมืด แฟรี่
860,โอลองเกะ,859,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/8279a9876d26f23c9491a6219ada140f6016c1a6.png,61,1.5,ความมืด แฟรี่
861,ทาจิฟุซากุมะ ,860,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e8f6e2d427e5e57a4037649aafc1ef2dc9d687d4.png,46,1.6,ความมืด ปกติ
862,เนียคิง,861,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/136e4f959be1d1452ae49f9f39d5eb5c687c64d1.png,28,0.8,โลหะ
863,ซานิกอน,862,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b40704dded1bf77d418a28d0ab2e9c8bed354bc3.png,0.4,1,ผี
864,เนกิกะไนท์,863,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/70a91d7bed9893ec5e1bff2f44c52178a41f74e0.png,117,0.8,ต่อสู้
865,บาริโคโอรุ,864,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b69694fef4ad58d17bbda53e3e65ce9f86e0e58a.png,58.2,1.5,น้ำแข็ง พลังจิต
866,เดธบาน,865,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9db27bce33ab6fe29980cd87f036ccea86df6d80.png,66.6,1.6,ดิน ผี
867,มาโฮมิล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0da68c40afe2c3b24395d10376d270823a3945ae.png,0.3,0.2,แฟรี่
868,มาวิป,867,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/163c4755d05b84456e75c3f7ff14a5d80559a96d.png,0.5,0.3,แฟรี่
869,ไทเรสึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/685b5f37cb2613b65fbb9b2cf377600762d17f62.png,62,3,ต่อสู้
870,บาจินอุนิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b08bff60618d2e8fa53bb0ffa8782268e43b4f3b.png,1,0.3,ไฟฟ้า
871,ยูกิฮามิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/02f7f5bcb17cb72e8b5b9009b1489f750834707f.png,3.8,0.3,น้ำแข็ง แมลง
872,มอสโนว์,871,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f85fe24ef598322c0828b6765339f1c82be31853.png,42,1.3,น้ำแข็ง แมลง
873,อิชิเฮนจิน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1086bb30451998c2911e948c5be7148b57c38d15.png,520,2.5,หิน
874,โคโอริปโปะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9da95ef348ed8cc01b2a5b3cddc783596aeaf7de.png,89,1.4,น้ำแข็ง
875,อิเอซซัน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/805ff937b190880bd048a146b14992237214b4ef.png,28,0.9,พลังจิต ปกติ
876,โมรุเปโกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d65369136ebd11732f8a25c968940ad9bdaaaea2.png,3,0.3,ไฟฟ้า ความมืด
877,โซโด,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7ffac39bed5b93f241e81dc5743614b95a5d8179.png,100,1.2,โลหะ
878,ไดโอโด,877,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f6129f3cfa82e8d7b681d938903d50f5dfd175ec.png,650,3,โลหะ
879,พัจจิรากอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7e7fa305313bef31873759715db05af3de469d49.png,190,1.8,ไฟฟ้า มังกร
880,พัจจิรุดอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/09fd7e1cb013974cb8d992a8e5b9cee84c21c85f.png,150,2.3,ไฟฟ้า น้ำแข็ง
881,อุโอโนรากอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a9a6aa931b7d14263c3119287c1313523463326b.png,215,2.3,น้ำ มังกร
882,อุโอจิรุดอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2bc3199842b64ba4923b84241ac9c8d5a09dc31c.png,175,2,น้ำ น้ำแข็ง
883,ดิวรัลดอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9a5fb4293e3a799c651929e75d0ec8d2df4f3dca.png,40,1.8,โลหะ มังกร
884,โดราเมชิยะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/772f49f099aecc8980511f6c1eacb3d2447ae7c6.png,2,0.5,มังกร ผี
885,โดรอนจิ,884,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9ca4ac0da92f55dfe19e937be087ce394c658395.png,11,1.4,มังกร ผี
886,โดราพัลท์,885,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/721ba56bc5288de03b8b1fc4142797fe04dcd62a.png,50,3,มังกร ผี
887,ซาเชียน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3355ad49c0f36bacaef1ee5cc324ee2f6017c45b.png,110,2.8,แฟรี่
888,ซามาเซนตา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1c3912b24104fef5d164c31ee60b498b74514ba8.png,210,2.9,ต่อสู้
889,มุเก็นไดนา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ad283c0980a1c4a6bf7abfe48b393360e315be46.png,950,20,พิษ มังกร
890,ดาคุมะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/26993e0a278bd6bcab4b4fdf2dfa8a2de51484e8.png,12,0.6,ต่อสู้
891,วูลาโอส,890,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c75966bd3806220bfe0388277c854081353e8804.png,105,1.9,ต่อสู้ ความมืด
892,ซารู้ด,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9abe35a74e07e57e8217ba441cfd26a6a4ab83ab.png,70,1.8,ความมืด หญ้า
893,เรจิเอเลคิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4ab9e53209b109c52ccaee6a2efb6eabad97676d.png,145,1.2,ไฟฟ้า
894,เรจิดราโก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2ea3949197ec9f9743b66fc8cb576de069565720.png,200,2.1,มังกร
895,บลิซซาพอส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/20ffeabefa4b8d806c4cd8973a00300dbdb01dd8.png,800,2.2,น้ำแข็ง
896,เรสพอส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d9d77bc197553a7ed869956030d7ab651a154084.png,44.5,2,ผี
897,บัดเดร็กซ์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fd8de6e5122d1adac15cb140ebcf159eb87fb65d.png,7.7,1.1,พลังจิต หญ้า
898,อายาชิชิ,897,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/52dcbb20bb7282c73af655f8b7ad31510d2efe13.png,95.1,1.8,ปกติ พลังจิต
899,บาซากิริ,898,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/15f47a5d0acb307ac834b6646c44877bbabdd524.png,89,1.8,แมลง หิน
900,กาจิกุมะ,899,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/eddf16bd8b2bac5f30f5a93bb1f1b25cfabb1e08.png,290,2.4,ดิน ปกติ
901,อิไดโต,900,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/658829cb6dc26528b731f83fab7b3f241f6e96fa.png,110,3,น้ำ ผี
902,โอนิวลา,901,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1b8a26a4a56f0f053a684d851212a9afdbd0b165.png,43,1.3,ต่อสู้ พิษ
903,ฮารีมัน,902,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/853b532b9b2a706da4202cf430fda184930cce0d.png,60.5,2.5,ความมืด พิษ
904,เลิฟโทลอส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/49e8703517112e087eb4eec59640e42e6db17a85.png,48,1.6,แฟรี่ บิน
905,เนียวฮะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ab84ec2c5c157fe6c42442df93cb1215c3cfc54d.png,4.1,0.4,หญ้า
906,เนียโรเต,905,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/33fb2f37eb3b83e9aa1bae78e5d762c19517d72a.png,12.2,0.9,หญ้า
907,มาสเคอเนีย,906,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7ec8bac5e4b4c903ae179e3fc4217e19f617edfe.png,31.2,1.5,หญ้า ความมืด
908,โฮเกเตอร์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/29abfe687405041fc401a6960a89bce946580987.png,9.8,0.4,ไฟ
909,อาจิเกเตอร์,908,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9a9efb5fe12573c4fa137bd50fd068b1933a3f34.png,30.7,1,ไฟ
910,ลาวด์โบน,909,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5431436748270d3361995b1c59f280b42c4ce3ac.png,326.5,1.6,ไฟ ผี
911,แคว็กซ์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b3175095c9c4d55fade31a98f07340c7ca063536.png,6.1,0.5,น้ำ
912,เวลคาโมะ,911,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dc53be94c2fed43efd89aa83b2c3edaf1a1ecdd1.png,21.5,1.2,น้ำ
913,เวนิวัล,912,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0e6fc3d2671b53b10ba6b9422e3c65c031e351f5.png,61.9,1.8,น้ำ ต่อสู้
914,กูร์ตง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/96a38b3a31b1386d233e0911e8c58d0302fc3a9b.png,10.2,0.5,ปกติ
915,เพอร์ฟูตง,914,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c7910256d0fd3c4019c67568ff224868a6065d33.png,120,1,ปกติ
916,ทามันทูล่า,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e987c2a30953f91ada76495b5c6e94576260345b.png,4,0.3,แมลง
917,วาไนเดอร์,916,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2d9262b45184edede7669af81e492ebf4b5c3462.png,16.5,1,แมลง
918,มาเมะบัตตะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0ea618b4a74c294f3f0501fbf61ead49ac4c77c4.png,1,0.2,แมลง
919,เอ็กซ์เลก,918,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5da8f512523759232f743f19421d15ae31ada198.png,17.5,1,แมลง ความมืด
920,พาโม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/8bb97c22409c5c6d259c29bd36af86911b112716.png,2.5,0.3,ไฟฟ้า
921,พาม็อต,920,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b0e838754efa8f7af33ba20db278c635ef55f7a5.png,6.5,0.4,ไฟฟ้า ต่อสู้
922,เพอร์ม็อต,921,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7d6a0d692c636c96b798dbc624135d1a44c72755.png,41,0.9,ไฟฟ้า ต่อสู้
923,วักคาเนซูมิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/95f0cb39b166934420d4d061e5e3c4f6500ddd69.png,1.8,0.3,ปกติ
924,อิกคาเนซูมิ,923,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c82ba7e03b7f624f3204182c8aa277826bdc8b5d.png,2.3,0.3,ปกติ
925,พาปิม็อตจิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/fc36ee2cde3c3d94cf1b2eb9ca37347f40c60604.png,10.9,0.3,แฟรี่
926,บัลซ์เซล,925,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9f423ad64390dbc5f2d2b771c0ada800867aa86c.png,14.9,0.5,แฟรี่
927,มินีฟ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d5804a649d20723765de9d74206e48e52df5a136.png,6.5,0.3,หญ้า ปกติ
928,โอลีเนียว,927,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/851735ff077b0a6e7ddf14cbb6c33247487c1fe6.png,11.9,0.6,หญ้า ปกติ
929,โอลีวา,928,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ffeebdce85867f3071fae1313dc0f3dab36fd0f0.png,48.2,1.4,หญ้า ปกติ
930,อิคิริงโกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e224178e23e3513539fbd78f34eec73c46fba2cf.png,2.4,0.6,ปกติ บิน
931,โคจีโอ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/16ce1b1ca46b10ee2314550a1e756637178a4ff0.png,16,0.4,หิน
932,จีโอซึมู,931,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1235a70d09c006a01fe2ba29147ad06e4585487c.png,105,0.6,หิน
933,เคียวจีโอน,932,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7f0f14cc32ba8a3c8e98de94418de49cb8a07046.png,240,2.3,หิน
934,คาร์โบ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/94ee2760b448ddde5ba5f13b97917fd473393bd8.png,10.5,0.6,ไฟ
935,กุเร็นอาร์มา,934,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5114ee078d4b2fd3e083bfd4069891a129b96070.png,85,1.5,ไฟ พลังจิต
936,โซเบลดส์,935,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/083849988ea741cfc3eef726f08c340a13989c85.png,62,1.6,ไฟ ผี
937,ซุพีคา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/479858324392f1c20811d3584dd9413c489d965f.png,0.4,0.3,ไฟฟ้า
938,ฮาราบารี,937,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d6b0160b62d78965c1eed9599624238a3001af9b.png,113,1.2,ไฟฟ้า
939,ไคเด็น,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cee36155e303710f32bc5446cb34f6b711ad2951.png,3.6,0.4,ไฟฟ้า บิน
940,ไทไคเด็น,939,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e103c1476c9618c54c19cd0db09e966583c0b967.png,38.6,1.4,ไฟฟ้า บิน
941,โอราทิฟ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/698acab75c377a8bd9455dc2217ab3d31a3ea904.png,16,0.5,ความมืด
942,มาฟีทิฟ,941,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e928bd06363214edb7e2ae2731446c9b810b0510.png,61,1.1,ความมืด
943,ชิรุชูลู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a66c0266bb4b591c10f5827aedb5ccc5d24ce196.png,0.7,0.2,พิษ ปกติ
944,ทากิงกูลู,943,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5934ef3d11e36c3a2e6233971a72bcdd38505a67.png,27.2,0.7,พิษ ปกติ
945,อาโนะคุสะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0f76b68b45242a8311a3a229a457b0113d9adc40.png,0.6,0.6,หญ้า ผี
946,อาโนะโฮรากุสะ,945,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9a6f528182b871c8953a67462b2baf9bbd3abed2.png,6,1.2,หญ้า ผี
947,โนโนะคุราเกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f675f8b62b6b7992ee44465ca77459c1342eecaa.png,33,0.9,ดิน หญ้า
948,ริคุคุราเกะ,947,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5a41f2656aa561e0a3be6efb16748c6337984b85.png,58,1.9,ดิน หญ้า
949,กาเคกานิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cffabc5a6071da9a0f7f581b1019431033a85596.png,79,1.3,หิน
950,แคปไซจิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/04934f99f8a7c539b8b860e776c9db5f7d3a2ef6.png,3,0.3,หญ้า
951,สโกวิลเลิน,950,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0e23125d50b0bc139517e3fd3c752e702faad948.png,15,0.9,หญ้า ไฟ
952,ชิกาโรโค,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f8183d72646d9b3180fa5585f955b99a553aa360.png,1,0.2,แมลง
953,เบราคาสุ,952,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c758253622252c8ccf4acf9854c877daf32cfd64.png,3.5,0.3,แมลง พลังจิต
954,ฮิราฮินะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e95ab60726442aa54894fd28c9a6c3de5cac327f.png,1.5,0.2,พลังจิต
955,เควสพัตรา,954,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/554349dec5ec28f51bb7e4071dbb50cd316cc350.png,90,1.9,พลังจิต
956,คานุจัง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/452645592d7c016a6403fd10b19f04072296304f.png,8.9,0.4,แฟรี่ โลหะ
957,นาคานุจัง,956,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7cd9dfec2d41e5d7a66174c37cb4799e02c54e0d.png,59.1,0.7,แฟรี่ โลหะ
958,เดคานุจัง,957,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/98decc8ad1267a1286fd44958b37080ad75dd079.png,112.8,0.7,แฟรี่ โลหะ
959,อุมิดิกดา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/150efa900bbeb4652816bfeabe8eb28a5ae70988.png,1.8,1.2,น้ำ
960,อุมิทริโอ,959,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3e104028925c333dd42a641fe8374b2c22a84cce.png,5.4,1.2,น้ำ
961,โอโตชิโดริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ee1a5f8f4d6fd291b0f9055a76a5845c85f5c38f.png,42.9,1.5,บิน ความมืด
962,นามิอิรุกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/86d635292916c477eecdff7021471b3dae5c153a.png,60.2,1.3,น้ำ
963,อิรุกะแมน,962,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6e5f88014359b481fef1e6bd636ac6558312ce9b.png,60.2,1.3,น้ำ
964,โบรรอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/02af4499fb9b410398b153f66fba66f6e9b1dfa8.png,35,1,โลหะ พิษ
965,โบรโรโรม,964,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9933440d333a5b4a8f88383e464f87af8d52d231.png,120,1.8,โลหะ พิษ
966,โมโตโทคาเงะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d8c929380197c91ee537f97e323e46c3ddfb03b6.png,63,1.6,มังกร ปกติ
967,มิมิซึซึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f4c261911d75fe64b15c06c45a72598488736d38.png,310,2.5,โลหะ
